NDVI,EVI,SAVI,GNDVI,RVI,RDVI,MSAVI,GLCM_Contrast,GLCM_Homogeneity,GLCM_Entropy,GLCM_Correlation
0.26180370271729164,0.3041905117468927,0.2217626955802361,0.27134552264132406,1.086625293117807,0.23729425941921062,0.2277170421998681,0.0357921481994436,0.6315266391733265,-0.049693183439101785,0.8139873517844447
0.3201121798523935,0.29742902903668444,0.2707023217024406,0.22916708954295806,1.121151470509378,0.47760871372897584,0.3911313003008554,0.0626830374735171,0.5495531506536846,0.44971967295369797,0.7647484334713908
0.21023958183972727,0.21175578041735443,0.1448143931225482,0.17681990955929772,0.926624613021927,0.3390694139518591,0.15240152921556616,0.111364809756942,0.5742439543685579,0.28416235450466854,0.7390535071559833
0.27463763349914044,0.24820179307936424,0.1834090744518138,0.3897119358563227,1.2638333579887866,0.13227266388651207,0.26680782202712694,0.08205573132770583,0.6501038922667242,0.4189234531594313,0.7331230719388442
0.3357826244157085,0.2372275271012935,0.24269280644445163,0.2444639597350045,0.7318616017835987,0.2859101579404543,0.1892725523145682,0.07715813535408772,0.6243835370962663,0.1816016889098615,0.7984610578566229
0.17663148007356202,0.16198549717222693,0.07765373713559717,0.28165432234114685,1.0938406435450854,0.16684254826578915,0.3308449644745762,0.06822367980403907,0.5822629638941567,0.46307899963931204,0.7477488044747941
0.22474752806732715,0.22322328729244845,0.1495788892057087,0.29193047968147734,0.6201599550191284,0.255120547357443,0.21338176738798448,0.028878999522763814,0.5100920063496549,0.431707354472158,0.8903338291883325
0.27660199209491176,0.20950970905950164,0.22340485040536343,0.2745629252686431,0.6902794094581876,0.1740617516945821,0.37998436755723886,0.06320651596218783,0.6110872847140303,0.6586405739498712,0.8112302841161179
0.3649132532548173,0.3391360652814285,0.2811171624561202,0.3555042628575533,1.4644392117896001,0.2716445481492503,0.1276646955755677,0.058470758132512526,0.5745749327082994,0.6669585696368642,0.6412261022849781
0.5413453598160612,0.48127364213927437,0.3681310476966873,0.18210196708619472,0.7872284187963512,0.41199721042852333,0.23188540024285384,0.022949743671205614,0.5627153279026907,0.580172643709928,0.7608057480795153
0.24735961563406839,0.2658168746333682,0.18186045898733452,0.26882514840559046,0.7211838176917938,0.29304981140638553,0.26686929679053095,0.15684335413416953,0.6710247198528146,0.34839310098912935,0.7720785756116246
0.19165457728193136,0.1503729003142331,0.10117219048572443,0.24626218896553329,1.057921605930788,0.22004473391649781,0.2786914350456951,0.040468877656207033,0.49083436422970644,0.8033064407512203,0.7629339092668113
0.1961088484858926,0.13376419174473692,0.1654158798691258,0.36257822737704826,1.4012134232309048,0.20911281458243502,0.34400946445011116,0.023325340470039507,0.5481088639346385,0.23817938996324384,0.7801749301166505
0.2546601099517733,0.20561225017783094,0.17514921952078238,0.40111259881807376,0.8465600862383156,0.3849451210742322,0.23878359644303712,0.04493867841250575,0.6669823343658972,0.18927680494591237,0.6983248695922148
0.4760722481794071,0.4477285407474047,0.3222125156577394,0.20419115962342554,1.7236651590946128,0.28896602185333586,0.11725254270849259,0.050671369169828215,0.5460365589854344,0.45981059962537973,0.8183834716493819
0.1869923480680039,0.10409131943254443,0.11642569020386725,0.3641662663510245,0.7984524631210542,0.3749311731144525,0.16464015000121635,0.05735130553429989,0.5195917410571491,0.8263506717038784,0.8030425260720166
0.2914119039787585,0.18564884691901376,0.2014725781091366,0.1819022034170483,1.301586317071414,0.3121916512170839,0.13559720792291813,0.05013013656978613,0.5538637944686721,0.4373308872882837,0.7384324388388998
0.33797647600512193,0.28996186297230203,0.218668427406307,0.27373308511456695,1.0167862398626255,0.2392836247245932,0.40654201545146995,0.05944934553542244,0.6542824950233881,0.3799437165045749,0.8174897757060506
0.24154998882239165,0.1920398117158082,0.19541071361577667,0.2834053800207068,0.8692737844723355,0.2794421165747124,0.20276619383843808,0.06602058091340543,0.6053361414203531,0.22051176173101683,0.7692866444286126
0.3821318016110269,0.3250438681646434,0.2516809192070716,0.3938960705744336,1.1425069399629382,0.4303975267207219,0.18718960845541924,0.06388533751664631,0.5543056715215866,0.6093060348776048,0.8186126746706169
0.44075385615329377,0.4030001308673756,0.37224626314840087,0.35591460164605604,0.6569695687549337,0.24714312718590253,0.2537752805686223,0.07680036453883266,0.5999402056353311,0.5830123147682045,0.6857866469844246
0.20756326678397097,0.15985169638280974,0.2039027068880349,0.1863654282568169,0.9282408312497361,0.20473721116781363,0.26822068191603327,0.07970500764825515,0.6581682986090205,0.5234603010445742,0.881114146234435
0.36973449509001777,0.25808414589859646,0.22315240696883226,0.3520811909192447,0.8826631463476092,0.19938434466672048,0.21379408889697876,0.0809654121480947,0.5517317814484864,0.37457783020380386,0.6992110744371235
0.32902370561442146,0.34100459648825654,0.2331047647072662,0.30274628817364974,1.108485448209817,0.3162870663422816,0.24764948320842323,0.09387868150304311,0.5371601926357924,0.37169786916257375,0.7401105707314838
0.28425981991285665,0.21170399830276487,0.17295560908555183,0.47243078713386266,1.0229496095168957,0.21527490708272967,0.29147133954882276,0.037693230604468636,0.6231185905388763,0.2321605081159287,0.7025023510463375
0.2485749891128189,0.17951762708553312,0.16093658985142875,0.23213703248754108,1.126252639215096,0.22889157946430871,0.15280384120337526,0.038572488106243585,0.5712929101355481,0.46980512918281125,0.7308623324787561
0.426831496477732,0.3959183724177501,0.3788791462402043,0.2543598272694011,1.2599592938692106,0.35101516637266367,0.24720275928071905,0.11168228231319034,0.525680513249124,0.3225305926587504,0.7934311644339362
0.2089928764502218,0.166109271351443,0.1339921568305233,0.48987157559231115,0.9364935617305441,0.16261710038996022,0.23835196890044083,0.04582115312070567,0.5657917305664657,0.2839124858727273,0.633972831407283
0.25754850779005023,0.21701453606049836,0.19469299693613232,0.41259522407680244,1.0444574073069235,0.2555575710310328,0.3027819080853028,0.05533924976046657,0.5192461914988964,0.42489867756406086,0.8440285537840496
0.35581123955879834,0.3169232573467881,0.27072071945148996,0.18580001621867726,1.5233983253633758,0.36556335087964836,0.30693790648297603,0.052251827651538775,0.62114277287121,0.3539409099996416,0.8104506022902309
0.3148019028216361,0.30008911049169057,0.18033615707581563,0.27480036601374075,1.029078322016589,0.27431693599076945,0.17478000780340913,0.21008110453514628,0.6084331104442922,0.3542433544101315,0.715251697918581
0.41597674675664986,0.3435764139476992,0.25697990375328666,0.3279179234735027,0.9269252505022054,0.25649409950388763,0.12181900412358054,0.03372363436824807,0.6753471989493485,0.4647583701564302,0.7004793026838263
0.22963465913713477,0.24078802044399353,0.11250336653966957,0.3625307326620941,1.282726964484999,0.30625794191863553,0.2177071628936093,0.033323901580583105,0.6437834720869777,0.4255870870703553,0.8037343736269085
0.39038585263259945,0.26775397927566535,0.23783126748690853,0.19840282641927084,0.9457965561556783,0.2780484171948393,0.2580652042647384,0.05958029743456674,0.5353382157377905,0.4355736659806581,0.8220409783057193
0.3435576231005921,0.3148175967440956,0.12648913179772717,0.45321973860742665,1.5647455258993144,0.2375969468097242,0.33772604698505754,0.053201785780098855,0.5060956397801204,0.52379455537865,0.7452415723046116
0.32541709530791857,0.25141870427120105,0.24957526274728808,0.16650681705088533,1.3894569281637241,0.1364157029353884,0.14265867234894353,0.027758968265193154,0.514027284546711,0.34285457310627865,0.7423101021153193
0.21814618395158203,0.22659239585708446,0.2348700824163502,0.20131227979765534,0.8469516603955873,0.31243983669956943,0.1200671598193842,0.05652242037880175,0.5667269952787204,0.4757555964192195,0.659510239352592
0.35493537433527766,0.30595640254990236,0.2543675915961554,0.4375722460513773,0.8882754450282104,0.1572913474488417,0.15362755726444985,0.06062322815321393,0.6452420632114582,0.4354451359998202,0.8589204686258949
0.25199752437565054,0.1940107357590209,0.11974751268933106,0.2871796497440944,1.318689378364731,0.3214358139096937,0.11799732780903885,0.042922752594958063,0.6836602110403067,0.16434684447219394,0.7819411532108244
0.6308839229414066,0.5561365672908446,0.41590769074298667,0.2907116359609283,1.2776602513083999,0.13554924991748102,0.246193205973809,0.054390649555605436,0.5911202496928193,0.5946819133398628,0.8052011971228117
0.2290623744525447,0.22149866870088053,0.1419885883157814,0.3046868314927138,1.350928447508966,0.1797116188892245,0.2285301696575775,0.03581066664670272,0.5200741537784696,0.35574045194886905,0.6855205294049418
0.2252997955149012,0.21076164987342516,0.11700646577189579,0.21128665290341653,0.9570153104171586,0.27190586006477707,0.2595276905377995,0.027800105079691363,0.6269574896647161,0.4373719760821356,0.7270797510532256
0.35220833728299233,0.26848619950155167,0.2809531416339009,0.1727655952426477,1.014298451173873,0.23207234392009465,0.15431492351456078,0.0455993751337012,0.6442376814776907,0.5881191521936762,0.6644531654527478
0.17063917320312105,0.13052278351399035,0.15185782301719808,0.3209107760999141,0.9172261050880097,0.2174067526703787,0.2852570048626004,0.030512528148566538,0.6689670383145627,0.5374712906683429,0.817628186865468
0.24562651219985643,0.2086603502562349,0.1257204867871931,0.3386657791979293,0.9197674633040178,0.4644607394960903,0.16502133816727566,0.024633212695737497,0.5781608056336569,0.4582535249051312,0.8336493303237673
0.3069095067543658,0.2596352911617091,0.24383989650595636,0.30967093449673944,0.8055145866597586,0.3245451430971175,0.23254002363958345,0.0170935651369815,0.42486659220558165,0.4907051942443408,0.7813849045425012
0.29947164131767656,0.2770432593831755,0.2707026554654642,0.23460324028697277,1.384721913402477,0.13762294233905442,0.39883271930935216,0.06895575527406315,0.4135005571497551,0.694026451996482,0.8125626131494748
0.19115215477848868,0.10203229458651714,0.20990883655412446,0.1940860896493669,1.0975257952714421,0.3651219021047229,0.15821832154503018,0.044629581025864055,0.5216443406304035,0.588217642293051,0.7986903184363396
0.42570384434994324,0.37187807933405687,0.41260117196839874,0.26157451898819584,1.1168656412442588,0.3464940758153441,0.17015873157019304,0.11209001225457918,0.5785954570247925,0.360087972778505,0.8311000220503415
0.47488688316705385,0.3949544100588966,0.2963411122392098,0.5005654626987869,1.3517734286687104,0.29762377014918856,0.15225434471705757,0.047028978711740686,0.660758574520354,0.2843108082375341,0.8292261991786116
0.30635763708655894,0.2352489730320565,0.3274191630163994,0.27102070903909625,0.6040871145102992,0.20779464667607558,0.17557789034381827,0.06874633318994246,0.5498853042536488,0.159215540193411,0.6794207013025546
0.19052154449027103,0.1396687094836424,0.11919682560283817,0.2552614667078856,1.1017082074182647,0.3159970286808179,0.1719673416876152,0.039207340382990855,0.657324399580639,0.42871013650415474,0.7381387154923069
0.1780613009836361,0.14491597590055177,0.10094429247332469,0.2741631611279183,1.4100194721074817,0.25777160454808684,0.1789270922863334,0.05841773137181041,0.6258057437985205,0.412111891968128,0.8037744404909306
0.22627888594857065,0.08430449992249951,0.17147811515911326,0.26773286663346674,0.6966818904861021,0.3370117156597503,0.19508693658570303,0.017161685864584577,0.5527224618541262,0.6387952290839056,0.7544117353898809
0.3459592354966873,0.27302666304843765,0.21888901148396056,0.4385185006100485,1.357469351787508,0.1837928187779983,0.25237204665246793,0.04516794019796337,0.6308294275202706,0.47536060750989273,0.7313140891603409
0.2214749192466834,0.16197923662029207,0.1709942090985394,0.35645457612081016,1.1032736340495894,0.20106755638223253,0.31101571149150076,0.03386031999035091,0.6092892740348054,0.6345608147050203,0.8235575305691274
0.2146602273008774,0.1984446894854245,0.0974590716011221,0.22844780164487372,1.0603602780868102,0.16688551628652976,0.23452909168819716,0.10510248143712293,0.652471300094104,0.303912585756112,0.7245285998319716
0.34476061578444517,0.26888072294146276,0.23178232696657422,0.24833518150871042,1.068172613787604,0.1884922296286936,0.20567023145045915,0.06601465394354106,0.6007479344179896,0.610273788994349,0.7955358786500627
0.2816126947108537,0.23291737649911093,0.24855217567206478,0.2778572694921474,0.7416667507356804,0.21388100259958598,0.11009251754023922,0.09618565674756771,0.6234539190868474,0.34659019168219335,0.7512403540256133
0.33287533921301676,0.3292123371609033,0.23073028579186547,0.29765527963850363,0.5767025297724917,0.27834334139856953,0.40163409301220065,0.11971554566594199,0.4719968787347733,0.6334412820279769,0.7188009301711998
0.39223804288070463,0.3632328820430616,0.28023046148608854,0.21165802027986064,1.2924486527168169,0.18919227738310046,0.2249146034966096,0.04285255114891809,0.6499116341131161,0.1912392606525264,0.765586290269763
0.26047735301868635,0.24847389206418696,0.2013444913017729,0.23931180823199905,0.7152682921953555,0.2511833961236279,0.22984454735466914,0.06426658625753585,0.6025427242687815,0.4737446603436594,0.8245927588837538
0.29068419569152915,0.2320853934254742,0.25030540215677677,0.4578155367121198,0.8601402763815722,0.3622516368493396,0.3522204536595198,0.028781563917288873,0.6339470634292039,0.12192857072559127,0.730300503058264
0.2550412493951064,0.23307603036453,0.11231988608899716,0.4456002797766264,1.7614072356274528,0.2970409660719281,0.1810510147965258,0.07529709703695313,0.5350289745387994,0.4389119923854572,0.8079950748536698
0.31039900408786175,0.2568222194610747,0.2406602649350006,0.2503475716843841,1.0071599805808185,0.21227368446217615,0.20932651387010773,0.08218442144108483,0.6552042173668146,0.4729305686615984,0.7870461829301051
0.2932198465350822,0.24335407323451172,0.194528327004887,0.24240094416100444,1.1286772078559928,0.11807637887209997,0.30082612314666196,0.07213682117671863,0.48024778950244207,0.43370604361387044,0.6825299721687762
0.3454773664384563,0.30594632178508435,0.24849967231939293,0.357207226757122,0.8302759306332603,0.255589682847045,0.31253132426560126,0.04282204621592003,0.5667165542049699,0.30240442316362304,0.668734194392998
0.41609271640060985,0.3357690012878904,0.33366290827092193,0.16184448444884333,1.4041700128216106,0.2067523040671288,0.21828370895736995,0.1658713535230663,0.6585830419906309,0.5317679452000116,0.7414202723545524
0.38134028233402495,0.3689293331172173,0.21917073157734365,0.4276560201418659,0.6124101411380392,0.17079304675638457,0.2253265792097451,0.06052274159907592,0.6469562656964025,0.39630682210512,0.6849576270290495
0.20769154901194,0.1717339124722109,0.10487830665063441,0.22744803232169553,1.2837987860707414,0.2590985958748319,0.36325105094779175,0.028886296877018013,0.518158913300504,0.41566905496509693,0.8930131081435423
0.27539086432798277,0.2526330516665753,0.11535640664103568,0.33291018021186847,0.6657134266454212,0.34528162818319824,0.19736164256602856,0.08703480547348535,0.5643821222037292,0.467655114850904,0.8447097316942109
0.249717740568269,0.2559280938607476,0.15283606072723724,0.16753121510948055,1.626353399093593,0.19932636507028345,0.20069410230577764,0.10703343649195259,0.6167707531990534,0.8254379193724063,0.7569879173053873
0.2863289241030307,0.2743291987248313,0.25364754064727413,0.3615417137261343,1.1786146105049646,0.3283079212076622,0.2595141217229718,0.02923852219983151,0.6760306957184801,0.5674070100361436,0.7575328158335328
0.43555229787856353,0.3279518801160633,0.30006312097605564,0.33892034151039985,0.7289095622896049,0.2314020189680085,0.20142833460605875,0.05069416602106716,0.6550172006803409,0.5813757298199715,0.7575442266614381
0.21953087461898962,0.1999481202764377,0.1000666164071013,0.32535317353556975,0.993835172413685,0.28840287139009546,0.20445071965626643,0.023051257397200264,0.6282832423751097,0.48836200242378885,0.8321082539845744
0.25311244349731327,0.2406671588065357,0.1577515606651174,0.20288715903383145,1.1886199082364763,0.35955110398338636,0.26532639417059856,0.12253431608125888,0.5908593280621286,0.470457194049295,0.7824990234162013
0.29456148529841086,0.2771331531684717,0.14667857156926267,0.2383124729707058,0.8211913156888866,0.11828557155389147,0.28839416433777704,0.056152877632390436,0.4935435318161463,0.14446153766074987,0.7785566340218174
0.26795127212370695,0.19435973628171196,0.14255844641734838,0.3092514914949833,0.8893229661938908,0.29327302441321407,0.15781331997452505,0.03395508877509886,0.4761463658430749,0.4124651285246853,0.8358739018582315
0.24270444074521846,0.18658771752291597,0.18544586493220144,0.22344073559958388,1.4377532614961592,0.452017125779027,0.22389170940825748,0.10788706347950815,0.5387471942618469,0.40466552146252077,0.7295350260398186
0.33148523258977175,0.31159919477355463,0.18508472976059906,0.22049124842424145,1.0023332088680474,0.3897269091659374,0.3189686448471464,0.05948648179379204,0.5590718464150558,0.18332308254383656,0.6601726889565281
0.3077102394129939,0.23870089238056547,0.25990253979722777,0.4137198087391698,1.372979839234951,0.17383288714166084,0.26366278178700286,0.09892137050572265,0.5482766531597194,0.2974216395718534,0.8444048277713752
0.25703129389628177,0.20948571811191008,0.1770770940941838,0.15354522530692716,1.1266031555952438,0.27447431058723354,0.23217502721071093,0.07827954476324403,0.512092350788869,0.19561911888828343,0.815477803712897
0.19284202121647304,0.21119199231906116,0.13841320300931215,0.42075980996038076,1.179855154901834,0.48351526145383916,0.25618812264075796,0.031147457719251946,0.45139740368146264,0.5234129824365166,0.8134284762941817
0.3708287611103893,0.31377046943228726,0.24844521407295672,0.2027784717273855,1.3194817492803237,0.2190114968536302,0.14206081929258407,0.041907294967303416,0.5168571528785346,0.6127006039002016,0.8361432453315292
0.2490014395265101,0.1898479994625183,0.205214921210306,0.3494292232529156,1.5163461939575338,0.35951752701609774,0.19891597516761336,0.03454681225135457,0.6960401392335571,0.5483920942535151,0.8283316509313692
0.5378261690348991,0.4308237229737771,0.40780471383550976,0.3168834841546195,0.7434589194334775,0.26650104474335434,0.16224758979312504,0.027688132557596522,0.629590617354281,0.4844632988993176,0.7346943280069711
0.45187385070197916,0.39407435298423793,0.32971386956787224,0.20039010707181523,1.254031334661922,0.2243920078867718,0.2313630403413076,0.019751015711689184,0.4658802187264757,0.37596241758432924,0.683418286118738
0.39518819102735825,0.29591552211893823,0.29922329795545666,0.2255646975658276,1.6299031520620775,0.35842535604401315,0.3473836954864238,0.18636455502000018,0.6678858884798688,0.10945869313408485,0.845855955049948
0.3770831631712048,0.3131006097786315,0.2554746274230263,0.3742200333781657,1.2619512714079044,0.35810930777886973,0.15600749105604098,0.0713103697984544,0.5198306485069579,0.22457130598560004,0.7757862807944992
0.4384902662553677,0.3827136423667632,0.3286313066551193,0.2593780730003775,1.0837157589171473,0.17769580992494488,0.2168732607296692,0.0779737416119351,0.48934342056752655,0.31604656107130935,0.6441031034862298
0.42009166287300737,0.3960524080584863,0.2805490529921529,0.5635741748757825,1.4427182361717068,0.38580768212560823,0.17003556523718755,0.11534514504141956,0.4103319914216243,0.4204718504416743,0.8125061389283025
0.33891279355631204,0.30810231693396506,0.2373282203759145,0.23238892606823464,1.7318559077810947,0.11279140391407479,0.1518029109736986,0.04164015808040061,0.6635410722286048,0.3779130819640992,0.695165644460185
0.35749837466732304,0.2824516649277592,0.2392631122924742,0.22825192790469057,1.1466774966017188,0.2213987563556068,0.24689106955609852,0.024055834212909903,0.6433192264601673,0.2618838314048544,0.7443556479248211
0.47319130093624406,0.43756518532271904,0.312945169082603,0.18871732260331278,1.2091305783583253,0.2612097617369061,0.14556627665909855,0.09361623531035607,0.595766868588052,0.4933862628974081,0.7568884006148507
0.3337033078166288,0.27466236051771015,0.20602784356276854,0.22002746537346113,1.1839921785760303,0.2195363752887908,0.2524401841466761,0.026442043042962327,0.6591641075744724,0.3696605100353957,0.7946172651294406
0.23735288054665502,0.1646788578031745,0.1848546205370139,0.2759697530358258,0.6515138057707588,0.25551221853621314,0.26272242336659163,0.0922477729870906,0.519906174202782,0.48963815223948476,0.8810923138468747
0.42113144834189475,0.3528004903126464,0.3472162503518648,0.535329459908545,1.2870088065315883,0.2054276864349438,0.17341585300005607,0.021934931748133928,0.5699156585662157,0.6290881877609513,0.6809487395980914
0.36596245489075474,0.3542131626915126,0.3030177972903107,0.22446819294269618,0.6693940284365935,0.24687603340172065,0.2235853832034108,0.025305983663781548,0.6116039829004494,0.25600285012967494,0.8150240019489838
0.18714386026301524,0.1640294827255107,0.08073808874629325,0.1507994232213512,1.216870315698158,0.32843454278599904,0.41361358259117553,0.039054118120075865,0.6146550966294616,0.49401262876617835,0.7682116612440567
0.28971275569218174,0.24663149826824807,0.25436705104080215,0.23839771743405572,0.6397791196235196,0.25432206939733004,0.10744903525053773,0.09011496635477476,0.554840204093237,0.46499989327264685,0.7404496091757639
0.26524947986965763,0.2745784072302946,0.17294829584404317,0.2925274602657634,0.7307824188769333,0.43428580486512325,0.1977572958653337,0.15255103360015776,0.6679947183582218,0.3491802268396127,0.8216680623582799
0.46194556617547045,0.34971308583751703,0.347391216928653,0.4223114965472301,0.8856511575018191,0.2528308609525139,0.3772064280313814,0.07789589677322217,0.5381341683749497,0.6099079471049242,0.798960259929874
0.28211662442394936,0.20123115733877378,0.1612330238148761,0.29851070563892845,0.8416559343119838,0.23021132266879007,0.2563853166842311,0.04003380316121636,0.6763830990810882,0.5260222637348982,0.724771538841473
0.2326321414508475,0.1492619261042154,0.16852169557055346,0.25394788732254886,1.3091894427370425,0.5000524920253065,0.2835204354151818,0.10419844119572076,0.6524484017173879,0.2665573395713031,0.8241696812385213
0.4331827717096338,0.3793848015475904,0.3157768675126199,0.23103834364665934,0.921349645043164,0.3636056329431744,0.3434639784727511,0.021556450948738107,0.643036158397493,0.38685421738281567,0.7912884217133722
0.24530763271038764,0.21350628161728324,0.11233115122048523,0.3615336842702711,0.6808544364400476,0.3106154485883778,0.31077270211647273,0.03220264314726721,0.44707720588120536,0.5739354288588867,0.851690530202623
0.1858136851625037,0.20422372340652142,0.15440026626752018,0.28424053080503153,0.815523925949748,0.14512467623295325,0.25102125496266237,0.0631456228806502,0.5299638308817062,0.44107068926758863,0.8125833503757566
0.35448939579136096,0.3086202387367599,0.3019799773674853,0.36318327761671504,1.0601712426361998,0.41136263767065523,0.27725740104785895,0.09552334809229596,0.5231547357113725,0.5738603584163463,0.8181371768315834
0.33398917095804526,0.2717660805299594,0.22680650184336654,0.191134528392872,1.0530646581505974,0.32948065009941235,0.16033096039967426,0.05234591369299038,0.5563131625083089,0.508390905181556,0.7603917333741724
0.317373304270013,0.2698211548158542,0.2765680382221296,0.239980805634455,1.0692137103109354,0.16595532668012805,0.20211995951219108,0.04884171089216446,0.6057587242394165,0.711428951509752,0.867715180975281
0.347285871432455,0.2987242132714155,0.23551237026462218,0.33580303460423955,1.308781453384093,0.30432453158113937,0.34708089893731997,0.05068218610471988,0.5121699912270651,0.2631561348742929,0.7842360561587298
0.39389411378348327,0.2846571585161158,0.30970926089030293,0.17554010982876359,1.3986693666703245,0.18146064061507788,0.35202753075925786,0.1147102616741288,0.5010585551536565,0.4809994684456966,0.6617066280818611
